T,p,rho,V,E,H,S,Cv,Cp,u,JT,nu,k,phase,compound
Temperature (K),Pressure (MPa),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/kg),Enthalpy (kJ/kg),Entropy (J/g*K),Cv (J/g*K),Cp (J/g*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase,Compound
290.35,1,13.64,0.073315,560.37,633.68,2.6685,1.4841,1.8853,290.7,12.578,9.3731,0.021049,vapor,ethane
340.35,1,11.195,0.089323,641.46,730.78,2.9768,1.6672,2.0138,319.76,8.0011,10.796,0.027426,vapor,ethane
390.35,1,9.5692,0.1045,731.4,835.9,3.2647,1.8729,2.1952,344.31,5.4862,12.16,0.03494,vapor,ethane
440.35,1,8.385,0.11926,831.26,950.52,3.5407,2.0815,2.3905,366.28,3.9591,13.467,0.043315,vapor,ethane
490.35,1,7.4754,0.13377,941.16,1074.9,3.8081,2.284,2.5849,386.52,2.9647,14.718,0.052332,vapor,ethane
540.35,1,6.751,0.14813,1060.8,1208.9,4.0681,2.477,2.7725,405.46,2.2814,15.918,0.061823,vapor,ethane
590.35,1,6.1588,0.16237,1189.7,1352,4.3214,2.6595,2.9512,423.38,1.7916,17.071,0.071665,vapor,ethane
140.35,3,598.24,0.0016716,-105.85,-100.84,-0.65524,1.4683,2.3215,1661.3,-0.53143,325.42,0.21248,liquid,ethane
190.35,3,539.58,0.0018533,11.549,17.109,0.062731,1.4259,2.4321,1293.3,-0.42524,159.1,0.16415,liquid,ethane
240.35,3,469.27,0.002131,139.73,146.12,0.66297,1.4968,2.7834,908.28,-0.12637,90.207,0.11976,liquid,ethane
282.89,3,375,0.0026667,275.14,283.14,1.1853,1.6523,4.194,490.76,1.1144,50.635,0.083273,liquid,ethane
282.89,3,61.735,0.016198,496.15,544.75,2.11,1.7679,3.9202,224.08,17.294,10.686,0.027805,vapor,ethane
290.35,3,55.259,0.018097,516,570.29,2.1992,1.6834,3.0767,239.26,15.256,10.667,0.026628,vapor,ethane
340.35,3,38.083,0.026259,616.49,695.27,2.5977,1.7221,2.3054,294.52,8.5467,11.588,0.029817,vapor,ethane
390.35,3,30.784,0.032484,713.28,810.73,2.9142,1.9002,2.3439,329.07,5.6082,12.789,0.036489,vapor,ethane
440.35,3,26.243,0.038106,816.91,931.23,3.2044,2.0976,2.4836,356.66,3.9557,14.004,0.044446,vapor,ethane
490.35,3,23.028,0.043426,929.24,1059.5,3.4802,2.2948,2.6498,380.5,2.9222,15.194,0.053211,vapor,ethane
540.35,3,20.59,0.048568,1050.6,1196.3,3.7457,2.4848,2.8208,401.95,2.2292,16.348,0.062534,vapor,ethane
590.35,3,18.659,0.053593,1180.8,1341.5,4.0027,2.6654,2.9887,421.68,1.7402,17.464,0.072255,vapor,ethane
140.35,10,602.14,0.0016607,-108.77,-92.165,-0.67654,1.4785,2.3073,1697.6,-0.53913,341.06,0.21688,liquid,ethane
190.35,10,546.34,0.0018304,6.2261,24.53,0.033996,1.4368,2.3919,1348.4,-0.45305,168.79,0.1701,liquid,ethane
240.35,10,483.08,0.0020701,129,149.7,0.61674,1.5053,2.6439,1003.5,-0.24202,99.442,0.12807,liquid,ethane
290.35,10,401.68,0.0024896,268.76,293.65,1.1592,1.6491,3.2049,651.67,0.34011,59.188,0.092629,liquid,ethane
340.35,10,254.65,0.0039269,454.76,494.03,1.7918,1.8835,5.0583,319.65,3.361,28.617,0.062036,supercritical,ethane
390.35,10,135.66,0.0073716,632.13,705.85,2.3757,2.0005,3.3667,302.81,4.6609,18.315,0.048801,supercritical,ethane
440.35,10,100.71,0.0099299,760.86,860.16,2.7481,2.1532,2.938,340.62,3.4339,17.477,0.051503,supercritical,ethane
490.35,10,83.053,0.012041,885.45,1005.9,3.0615,2.3303,2.919,372.51,2.5336,17.835,0.058086,supercritical,ethane
540.35,10,71.754,0.013936,1014.3,1153.7,3.3486,2.51,3.004,399.66,1.9217,18.524,0.0662,supercritical,ethane
590.35,10,63.664,0.015707,1149.7,1306.8,3.6195,2.6846,3.1238,423.57,1.4918,19.337,0.075133,supercritical,ethane
2.1768,0,0,infinite,11.994,16.515,101.66,3.1158,5.1931,86.811,undefined,0.5384,0.0039182,vapor,helium
52.177,0,0,infinite,167.79,276.17,111.55,3.1158,5.1931,425.02,undefined,6.5107,0.0479,vapor,helium
102.18,0,0,infinite,323.58,535.82,113.65,3.1158,5.1931,594.76,undefined,9.8564,0.074704,vapor,helium
152.18,0,0,infinite,479.37,795.48,114.89,3.1158,5.1931,725.84,undefined,12.611,0.097812,vapor,helium
202.18,0,0,infinite,635.16,1055.1,115.78,3.1158,5.1931,836.63,undefined,15.245,0.11878,vapor,helium
252.18,0,0,infinite,790.95,1314.8,116.46,3.1158,5.1931,934.37,undefined,17.701,0.13828,vapor,helium
300,0,0,infinite,939.96,1563.1,117,3.1158,5.1931,1019.1,-0.622,19.926,0.1559,liquid,helium
300,0,0,infinite,939.96,1563.1,117,3.1158,5.1931,1019.1,-0.622,19.926,0.1559,vapor,helium
302.18,0,0,infinite,946.75,1574.4,117.03,3.1158,5.1931,1022.8,undefined,20.025,0.15668,vapor,helium
352.18,0,0,infinite,1102.5,1834.1,117.5,3.1158,5.1931,1104.2,undefined,22.246,0.1742,vapor,helium
402.18,0,0,infinite,1258.3,2093.7,117.92,3.1158,5.1931,1180,undefined,24.381,0.19101,vapor,helium
452.18,0,0,infinite,1414.1,2353.4,118.28,3.1158,5.1931,1251.2,undefined,26.445,0.20721,vapor,helium
502.18,0,0,infinite,1569.9,2613,118.61,3.1158,5.1931,1318.5,undefined,28.447,0.2229,vapor,helium
552.18,0,0,infinite,1725.7,2872.7,118.91,3.1158,5.1931,1382.6,undefined,30.395,0.23813,vapor,helium
602.18,0,0,infinite,1881.5,3132.4,119.18,3.1158,5.1931,1443.9,undefined,32.295,0.25297,vapor,helium
652.18,0,0,infinite,2037.3,3392,119.42,3.1158,5.1931,1502.6,undefined,34.152,0.26744,vapor,helium
702.18,0,0,infinite,2193.1,3651.7,119.65,3.1158,5.1931,1559.2,undefined,35.971,0.28159,vapor,helium
752.18,0,0,infinite,2348.9,3911.3,119.87,3.1158,5.1931,1613.7,undefined,37.754,0.29545,vapor,helium
802.18,0,0,infinite,2504.7,4171,120.07,3.1158,5.1931,1666.5,undefined,39.505,0.30904,vapor,helium
852.18,0,0,infinite,2660.5,4430.6,120.26,3.1158,5.1931,1717.6,undefined,41.226,0.32238,vapor,helium
902.18,0,0,infinite,2816.3,4690.3,120.44,3.1158,5.1931,1767.3,undefined,42.919,0.33549,vapor,helium
952.18,0,0,infinite,2972,4949.9,120.6,3.1158,5.1931,1815.6,undefined,44.586,0.34839,vapor,helium
1002.2,0,0,infinite,3127.8,5209.6,120.76,3.1158,5.1931,1862.7,undefined,46.23,0.36109,vapor,helium
1052.2,0,0,infinite,3283.6,5469.2,120.91,3.1158,5.1931,1908.6,undefined,47.851,0.3736,vapor,helium
1102.2,0,0,infinite,3439.4,5728.9,121.06,3.1158,5.1931,1953.4,undefined,49.45,0.38594,vapor,helium
1152.2,0,0,infinite,3595.2,5988.5,121.2,3.1158,5.1931,1997.2,undefined,51.03,0.39812,vapor,helium
1202.2,0,0,infinite,3751,6248.2,121.33,3.1158,5.1931,2040.1,undefined,52.591,0.41014,vapor,helium
1252.2,0,0,infinite,3906.8,6507.9,121.46,3.1158,5.1931,2082.1,undefined,54.134,0.42201,vapor,helium
1302.2,0,0,infinite,4062.6,6767.5,121.58,3.1158,5.1931,2123.3,undefined,55.66,0.43375,vapor,helium
1352.2,0,0,infinite,4218.4,7027.2,121.7,3.1158,5.1931,2163.6,undefined,57.17,0.44535,vapor,helium
1402.2,0,0,infinite,4374.2,7286.8,121.81,3.1158,5.1931,2203.3,undefined,58.664,0.45683,vapor,helium
1452.2,0,0,infinite,4530,7546.5,121.92,3.1158,5.1931,2242.2,undefined,60.144,0.46818,vapor,helium
1502.2,0,0,infinite,4685.8,7806.1,122.02,3.1158,5.1931,2280.5,undefined,61.609,0.47943,vapor,helium
2.1768,0.03,146.77,0.0068133,-7.5406,-7.3362,-2.1795,6.2573,6.2867,219.45,-1.0442,3.6521,0.013584,liquid,helium
3.1612,0.03,139.82,0.0071519,-4.6115,-4.397,-1.0381,2.148,2.8348,211.21,-1.8835,3.6432,0.016989,liquid,helium
3.1612,0.03,5.4284,0.18422,13.597,19.124,6.4024,3.4313,6.731,94.453,14.081,0.84876,0.0062606,vapor,helium
52.177,0.03,0.2766,3.6154,167.75,276.21,21.443,3.1165,5.1952,425.37,-0.25474,6.5163,0.047922,vapor,helium
102.18,0.03,0.14129,7.0779,323.57,535.91,24.934,3.1161,5.1934,595.01,-0.55337,9.8602,0.074728,vapor,helium
152.18,0.03,0.094878,10.54,479.37,795.57,27.003,3.116,5.1932,726.04,-0.61498,12.614,0.097836,vapor,helium
202.18,0.03,0.071419,14.002,635.17,1055.2,28.478,3.1159,5.1931,836.79,-0.62874,15.248,0.11881,vapor,helium
252.18,0.03,0.057261,17.464,790.96,1314.9,29.626,3.1159,5.1931,934.51,-0.62783,17.703,0.1383,vapor,helium
302.18,0.03,0.047788,20.926,946.76,1574.5,30.565,3.1159,5.193,1022.9,-0.62168,20.026,0.1567,vapor,helium
352.18,0.03,0.041004,24.388,1102.5,1834.2,31.36,3.1159,5.193,1104.3,-0.61363,22.246,0.17422,vapor,helium
402.18,0.03,0.035907,27.85,1258.3,2093.8,32.05,3.1159,5.193,1180.1,-0.60504,24.382,0.19103,vapor,helium
452.18,0.03,0.031937,31.312,1414.1,2353.5,32.658,3.1159,5.193,1251.3,-0.5965,26.446,0.20724,vapor,helium
502.18,0.03,0.028757,34.774,1569.9,2613.1,33.203,3.1159,5.193,1318.6,-0.58825,28.448,0.22292,vapor,helium
552.18,0.03,0.026153,38.236,1725.7,2872.8,33.696,3.1159,5.193,1382.7,-0.5804,30.396,0.23816,vapor,helium
602.18,0.03,0.023982,41.698,1881.5,3132.4,34.146,3.1159,5.193,1444,-0.57299,32.296,0.25299,vapor,helium
652.18,0.03,0.022144,45.16,2037.3,3392.1,34.56,3.1159,5.193,1502.7,-0.566,34.153,0.26746,vapor,helium
702.18,0.03,0.020567,48.622,2193.1,3651.8,34.944,3.1159,5.193,1559.2,-0.55943,35.971,0.28161,vapor,helium
752.18,0.03,0.0192,52.084,2348.9,3911.4,35.301,3.1159,5.193,1613.8,-0.55325,37.754,0.29547,vapor,helium
802.18,0.03,0.018003,55.546,2504.7,4171.1,35.635,3.1159,5.1931,1666.6,-0.54743,39.505,0.30906,vapor,helium
852.18,0.03,0.016947,59.008,2660.5,4430.7,35.949,3.1159,5.1931,1717.7,-0.54194,41.226,0.3224,vapor,helium
902.18,0.03,0.016008,62.47,2816.3,4690.4,36.245,3.1159,5.1931,1767.4,-0.53675,42.919,0.33551,vapor,helium
952.18,0.03,0.015167,65.932,2972.1,4950,36.525,3.1159,5.1931,1815.7,-0.53184,44.587,0.34841,vapor,helium
1002.2,0.03,0.01441,69.394,3127.8,5209.7,36.791,3.1158,5.1931,1862.7,-0.52719,46.23,0.36111,vapor,helium
1052.2,0.03,0.013726,72.856,3283.6,5469.3,37.044,3.1158,5.1931,1908.6,-0.52278,47.851,0.37362,vapor,helium
1102.2,0.03,0.013103,76.318,3439.4,5729,37.285,3.1158,5.1931,1953.5,-0.51859,49.451,0.38596,vapor,helium
1152.2,0.03,0.012534,79.78,3595.2,5988.6,37.515,3.1158,5.1931,1997.3,-0.5146,51.03,0.39814,vapor,helium
1202.2,0.03,0.012013,83.242,3751,6248.3,37.736,3.1158,5.1931,2040.1,-0.5108,52.591,0.41016,vapor,helium
1252.2,0.03,0.011533,86.704,3906.8,6507.9,37.948,3.1158,5.1931,2082.1,-0.50717,54.134,0.42203,vapor,helium
1302.2,0.03,0.011091,90.166,4062.6,6767.6,38.151,3.1158,5.1931,2123.3,-0.5037,55.66,0.43377,vapor,helium
1352.2,0.03,0.010681,93.628,4218.4,7027.2,38.347,3.1158,5.1931,2163.7,-0.50038,57.17,0.44537,vapor,helium
1402.2,0.03,0.0103,97.09,4374.2,7286.9,38.535,3.1158,5.1931,2203.3,-0.4972,58.664,0.45685,vapor,helium
1452.2,0.03,0.0099451,100.55,4530,7546.5,38.717,3.1158,5.1931,2242.3,-0.49414,60.144,0.4682,vapor,helium
2.1768,0.1,148.19,0.0067483,-7.5529,-6.8781,-2.1871,6.1774,6.203,226.49,-1.0519,3.8062,0.013748,liquid,helium
4.2163,0.1,125.01,0.0079995,-0.87518,-0.075233,-0.015301,2.5511,5.2425,177.07,-0.20991,3.1678,0.018642,liquid,helium
4.2163,0.1,16.533,0.060485,14.705,20.754,4.9248,3.2398,9.0146,100.17,10.725,1.2408,0.0090045,vapor,helium
52.177,0.1,0.92044,1.0864,167.66,276.3,18.941,3.118,5.2001,426.18,-0.25527,6.5294,0.047984,vapor,helium
102.18,0.1,0.47048,2.1255,323.56,536.11,22.433,3.1167,5.1943,595.6,-0.5531,9.8691,0.074785,vapor,helium
152.18,0.1,0.31605,3.1641,479.38,795.79,24.502,3.1163,5.1934,726.5,-0.61482,12.621,0.097892,vapor,helium
202.18,0.1,0.23794,4.2027,635.19,1055.5,25.977,3.1162,5.1931,837.18,-0.62867,15.253,0.11886,vapor,helium
252.18,0.1,0.1908,5.2412,790.99,1315.1,27.125,3.1161,5.193,934.85,-0.62782,17.706,0.13836,vapor,helium
302.18,0.1,0.15924,6.2797,946.78,1574.8,28.064,3.116,5.193,1023.2,-0.62169,20.029,0.15675,vapor,helium
352.18,0.1,0.13664,7.3183,1102.6,1834.4,28.859,3.116,5.193,1104.6,-0.61366,22.248,0.17428,vapor,helium
402.18,0.1,0.11966,8.3569,1258.4,2094.1,29.549,3.116,5.193,1180.3,-0.60509,24.384,0.19108,vapor,helium
452.18,0.1,0.10643,9.3954,1414.2,2353.7,30.157,3.1159,5.193,1251.5,-0.59655,26.447,0.20729,vapor,helium
502.18,0.1,0.095841,10.434,1570,2613.4,30.702,3.1159,5.193,1318.8,-0.5883,28.449,0.22297,vapor,helium
552.18,0.1,0.087164,11.473,1725.7,2873,31.195,3.1159,5.193,1382.9,-0.58046,30.397,0.23821,vapor,helium
602.18,0.1,0.079929,12.511,1881.5,3132.7,31.645,3.1159,5.193,1444.1,-0.57305,32.297,0.25304,vapor,helium
652.18,0.1,0.073802,13.55,2037.3,3392.3,32.059,3.1159,5.193,1502.9,-0.56606,34.154,0.26751,vapor,helium
702.18,0.1,0.068548,14.588,2193.1,3652,32.443,3.1159,5.193,1559.4,-0.55949,35.972,0.28166,vapor,helium
752.18,0.1,0.063992,15.627,2348.9,3911.6,32.8,3.1159,5.193,1613.9,-0.55331,37.755,0.29552,vapor,helium
802.18,0.1,0.060004,16.665,2504.7,4171.3,33.134,3.1159,5.193,1666.7,-0.54749,39.506,0.3091,vapor,helium
852.18,0.1,0.056484,17.704,2660.5,4430.9,33.448,3.1159,5.193,1717.9,-0.54199,41.227,0.32244,vapor,helium
902.18,0.1,0.053354,18.743,2816.3,4690.6,33.744,3.1159,5.193,1767.5,-0.53681,42.92,0.33555,vapor,helium
952.18,0.1,0.050553,19.781,2972.1,4950.2,34.024,3.1159,5.193,1815.8,-0.5319,44.587,0.34845,vapor,helium
1002.2,0.1,0.048031,20.82,3127.9,5209.9,34.29,3.1159,5.193,1862.9,-0.52725,46.231,0.36115,vapor,helium
1052.2,0.1,0.045749,21.858,3283.7,5469.5,34.543,3.1159,5.193,1908.8,-0.52284,47.852,0.37367,vapor,helium
1102.2,0.1,0.043674,22.897,3439.5,5729.2,34.784,3.1159,5.193,1953.6,-0.51864,49.451,0.386,vapor,helium
1152.2,0.1,0.041779,23.936,3595.2,5988.8,35.014,3.1159,5.193,1997.4,-0.51465,51.031,0.39818,vapor,helium
1202.2,0.1,0.040041,24.974,3751,6248.5,35.235,3.1159,5.193,2040.3,-0.51085,52.592,0.4102,vapor,helium
1252.2,0.1,0.038443,26.013,3906.8,6508.1,35.447,3.1159,5.193,2082.3,-0.50722,54.135,0.42207,vapor,helium
1302.2,0.1,0.036967,27.051,4062.6,6767.8,35.65,3.1159,5.193,2123.4,-0.50375,55.661,0.43381,vapor,helium
1352.2,0.1,0.0356,28.09,4218.4,7027.4,35.846,3.1159,5.193,2163.8,-0.50043,57.171,0.44541,vapor,helium
1402.2,0.1,0.03433,29.129,4374.2,7287.1,36.034,3.1159,5.193,2203.4,-0.49724,58.665,0.45689,vapor,helium
1452.2,0.1,0.033149,30.167,4530,7546.7,36.216,3.1159,5.193,2242.4,-0.49419,60.145,0.46824,vapor,helium
2.1768,0.3,151.8,0.0065875,-7.5607,-5.5845,-2.2052,5.971,5.9906,244.68,-1.0702,4.2396,0.014171,liquid,helium
300,0.052177,0.083708,11.946,939.98,1563.3,29.378,3.1159,5.193,1019.3,-0.62201,19.928,0.15594,liquid,helium
300,0.052177,0.083708,11.946,939.98,1563.3,29.378,3.1159,5.193,1019.3,-0.62201,19.928,0.15594,supercritical,helium
52.177,0.3,2.7481,0.36388,167.4,276.57,16.654,3.1222,5.214,428.51,-0.25689,6.5667,0.048205,supercritical,helium
102.18,0.3,1.4074,0.71053,323.53,536.68,20.151,3.1184,5.1967,597.28,-0.55234,9.8944,0.074961,supercritical,helium
152.18,0.3,0.94632,1.0567,479.41,796.43,22.22,3.1173,5.1939,727.83,-0.61438,12.64,0.098057,supercritical,helium
202.18,0.3,0.71282,1.4029,635.25,1056.1,23.695,3.1168,5.1932,838.29,-0.62847,15.267,0.11902,supercritical,helium
252.18,0.3,0.57175,1.749,791.06,1315.8,24.843,3.1165,5.1929,935.81,-0.62776,17.717,0.13852,supercritical,helium
302.18,0.3,0.47729,2.0951,946.86,1575.4,25.782,3.1164,5.1928,1024.1,-0.62173,20.035,0.15691,supercritical,helium
352.18,0.3,0.40962,2.4413,1102.7,1835,26.577,3.1163,5.1928,1105.4,-0.61375,22.254,0.17443,supercritical,helium
402.18,0.3,0.35875,2.7874,1258.5,2094.7,27.267,3.1162,5.1928,1181,-0.60521,24.389,0.19123,supercritical,helium
452.18,0.3,0.31912,3.1336,1414.2,2354.3,27.875,3.1161,5.1928,1252.2,-0.59669,26.452,0.20743,supercritical,helium
502.18,0.3,0.28738,3.4798,1570,2614,28.42,3.1161,5.1928,1319.5,-0.58846,28.453,0.22312,supercritical,helium
552.18,0.3,0.26138,3.8259,1725.8,2873.6,28.913,3.1161,5.1928,1383.5,-0.58062,30.401,0.23835,supercritical,helium
602.18,0.3,0.23969,4.1721,1881.6,3133.2,29.363,3.116,5.1928,1444.7,-0.57321,32.3,0.25318,supercritical,helium
652.18,0.3,0.22132,4.5183,2037.4,3392.9,29.777,3.116,5.1929,1503.4,-0.56623,34.157,0.26765,supercritical,helium
702.18,0.3,0.20557,4.8644,2193.2,3652.5,30.161,3.116,5.1929,1559.9,-0.55966,35.975,0.28179,supercritical,helium
752.18,0.3,0.19192,5.2106,2349,3912.2,30.518,3.116,5.1929,1614.4,-0.55348,37.758,0.29565,supercritical,helium
802.18,0.3,0.17996,5.5568,2504.8,4171.8,30.852,3.116,5.1929,1667.2,-0.54765,39.509,0.30923,supercritical,helium
852.18,0.3,0.16941,5.903,2660.6,4431.5,31.166,3.116,5.1929,1718.3,-0.54216,41.229,0.32257,supercritical,helium
902.18,0.3,0.16002,6.2491,2816.4,4691.1,31.462,3.1159,5.1929,1767.9,-0.53697,42.922,0.33568,supercritical,helium
952.18,0.3,0.15162,6.5953,2972.2,4950.8,31.742,3.1159,5.1929,1816.2,-0.53206,44.59,0.34858,supercritical,helium
1002.2,0.3,0.14406,6.9415,3127.9,5210.4,32.008,3.1159,5.1929,1863.3,-0.5274,46.233,0.36128,supercritical,helium
1052.2,0.3,0.13722,7.2877,3283.7,5470.1,32.261,3.1159,5.1929,1909.1,-0.52299,47.854,0.37379,supercritical,helium
1102.2,0.3,0.13099,7.6339,3439.5,5729.7,32.502,3.1159,5.1929,1953.9,-0.51879,49.453,0.38613,supercritical,helium
1152.2,0.3,0.12531,7.9801,3595.3,5989.3,32.732,3.1159,5.1929,1997.7,-0.5148,51.033,0.3983,supercritical,helium
1202.2,0.3,0.1201,8.3263,3751.1,6249,32.953,3.1159,5.193,2040.6,-0.51099,52.594,0.41032,supercritical,helium
1252.2,0.3,0.11531,8.6725,3906.9,6508.6,33.165,3.1159,5.193,2082.6,-0.50736,54.136,0.42219,supercritical,helium
1302.2,0.3,0.11088,9.0186,4062.7,6768.3,33.368,3.1159,5.193,2123.7,-0.50389,55.662,0.43392,supercritical,helium
1352.2,0.3,0.10678,9.3648,4218.5,7027.9,33.564,3.1159,5.193,2164.1,-0.50056,57.172,0.44553,supercritical,helium
1402.2,0.3,0.10298,9.711,4374.3,7287.6,33.752,3.1159,5.193,2203.7,-0.49738,58.666,0.457,supercritical,helium
1452.2,0.3,0.099431,10.057,4530.1,7547.2,33.934,3.1159,5.193,2242.7,-0.49432,60.146,0.46835,supercritical,helium
2.1768,1,161.45,0.0061937,-7.4161,-1.2224,-2.2512,5.4615,5.4773,294.07,-1.1082,5.7427,0.015318,liquid,helium
1000,0.052177,0.025117,39.814,3121.1,5198.4,35.63,3.1159,5.193,1860.8,-0.52741,46.159,0.36057,liquid,helium
1000,0.052177,0.025117,39.814,3121.1,5198.4,35.63,3.1159,5.193,1860.8,-0.52741,46.159,0.36057,supercritical,helium
52.177,1,9.0094,0.111,166.53,277.52,14.136,3.1363,5.2609,436.67,-0.26391,6.6955,0.049269,supercritical,helium
102.18,1,4.645,0.21529,323.4,538.69,17.648,3.1243,5.205,603.15,-0.54991,9.982,0.075664,supercritical,helium
152.18,1,3.1333,0.31915,479.52,798.66,19.72,3.1207,5.196,732.47,-0.61284,12.708,0.098661,supercritical,helium
202.18,1,2.3644,0.42295,635.44,1058.4,21.195,3.119,5.1935,842.17,-0.62776,15.318,0.11958,supercritical,helium
252.18,1,1.8985,0.52674,791.3,1318,22.343,3.1182,5.1926,939.18,-0.62756,17.754,0.13905,supercritical,helium
302.18,1,1.586,0.63054,947.13,1577.7,23.282,3.1176,5.1923,1027.1,-0.62184,20.059,0.15743,supercritical,helium
352.18,1,1.3618,0.73434,1102.9,1837.3,24.077,3.1173,5.1922,1108.1,-0.61405,22.275,0.17493,supercritical,helium
402.18,1,1.1931,0.83814,1258.7,2096.9,24.767,3.117,5.1922,1183.5,-0.60562,24.407,0.19173,supercritical,helium
452.18,1,1.0616,0.94196,1414.5,2356.5,25.375,3.1168,5.1922,1254.5,-0.59718,26.468,0.20792,supercritical,helium
502.18,1,0.95623,1.0458,1570.3,2616.1,25.92,3.1167,5.1922,1321.6,-0.58899,28.468,0.22359,supercritical,helium
552.18,1,0.86987,1.1496,1726.1,2875.7,26.412,3.1166,5.1923,1385.5,-0.58118,30.414,0.23881,supercritical,helium
602.18,1,0.79782,1.2534,1881.9,3135.3,26.863,3.1165,5.1923,1446.6,-0.57379,32.313,0.25364,supercritical,helium
652.18,1,0.73679,1.3572,2037.7,3395,27.277,3.1164,5.1924,1505.2,-0.56682,34.168,0.2681,supercritical,helium
702.18,1,0.68443,1.4611,2193.5,3654.6,27.66,3.1163,5.1924,1561.6,-0.56025,35.986,0.28224,supercritical,helium
752.18,1,0.63901,1.5649,2349.3,3914.2,28.017,3.1163,5.1924,1616,-0.55406,37.768,0.29609,supercritical,helium
802.18,1,0.59925,1.6687,2505.1,4173.8,28.352,3.1163,5.1925,1668.7,-0.54823,39.518,0.30967,supercritical,helium
852.18,1,0.56415,1.7726,2660.9,4433.4,28.666,3.1162,5.1925,1719.8,-0.54273,41.238,0.323,supercritical,helium
902.18,1,0.53293,1.8764,2816.6,4693.1,28.962,3.1162,5.1925,1769.4,-0.53753,42.93,0.33611,supercritical,helium
952.18,1,0.50498,1.9803,2972.4,4952.7,29.242,3.1162,5.1926,1817.6,-0.53261,44.597,0.349,supercritical,helium
1002.2,1,0.47982,2.0841,3128.2,5212.3,29.507,3.1161,5.1926,1864.6,-0.52795,46.24,0.36169,supercritical,helium
1052.2,1,0.45705,2.1879,3284,5472,29.76,3.1161,5.1926,1910.5,-0.52352,47.861,0.3742,supercritical,helium
1102.2,1,0.43634,2.2918,3439.8,5731.6,30.001,3.1161,5.1926,1955.2,-0.51931,49.46,0.38653,supercritical,helium
1152.2,1,0.41743,2.3956,3595.6,5991.2,30.232,3.1161,5.1927,1999,-0.51531,51.039,0.3987,supercritical,helium
1202.2,1,0.40008,2.4995,3751.4,6250.9,30.452,3.1161,5.1927,2041.8,-0.51149,52.6,0.41072,supercritical,helium
1252.2,1,0.38412,2.6033,3907.2,6510.5,30.664,3.1161,5.1927,2083.8,-0.50785,54.142,0.42259,supercritical,helium
1302.2,1,0.36939,2.7072,4062.9,6770.1,30.867,3.116,5.1927,2124.9,-0.50437,55.668,0.43432,supercritical,helium
1352.2,1,0.35574,2.811,4218.7,7029.8,31.063,3.116,5.1927,2165.2,-0.50103,57.178,0.44591,supercritical,helium
1402.2,1,0.34307,2.9149,4374.5,7289.4,31.251,3.116,5.1927,2204.8,-0.49784,58.672,0.45738,supercritical,helium
1452.2,1,0.33127,3.0187,4530.3,7549,31.433,3.116,5.1928,2243.7,-0.49477,60.151,0.46873,supercritical,helium
2.1768,3,178.88,0.0055903,-6.5054,10.266,-2.354,4.9614,4.9876,382.17,-1.0986,10.529,0.017429,liquid,helium
52.177,3,25.797,0.038765,164.18,280.47,11.81,3.1728,5.3774,460.18,-0.29205,7.0501,0.053038,supercritical,helium
102.18,3,13.554,0.073781,323.05,544.4,15.363,3.1405,5.2283,619.87,-0.54464,10.225,0.077999,supercritical,helium
152.18,3,9.2243,0.10841,479.79,805.02,17.439,3.13,5.2022,745.73,-0.6087,12.894,0.10049,supercritical,helium
202.18,3,6.9944,0.14297,635.99,1064.9,18.916,3.1253,5.1946,853.29,-0.62564,15.461,0.12117,supercritical,helium
252.18,3,5.633,0.17752,791.98,1324.6,20.064,3.1227,5.1919,948.84,-0.62683,17.857,0.14051,supercritical,helium
302.18,3,4.7152,0.21208,947.88,1584.1,21.003,3.1211,5.1909,1035.7,-0.62198,20.127,0.15881,supercritical,helium
352.18,3,4.0545,0.24664,1103.7,1843.7,21.798,3.12,5.1905,1115.8,-0.61475,22.333,0.17626,supercritical,helium
402.18,3,3.5561,0.28121,1259.6,2103.2,22.487,3.1193,5.1904,1190.6,-0.60667,24.458,0.19301,supercritical,helium
452.18,3,3.1668,0.31578,1415.4,2362.7,23.095,3.1188,5.1905,1261,-0.59846,26.514,0.20917,supercritical,helium
502.18,3,2.8542,0.35036,1571.2,2622.2,23.639,3.1183,5.1906,1327.7,-0.59041,28.509,0.22482,supercritical,helium
552.18,3,2.5978,0.38494,1727,2881.8,24.132,3.118,5.1907,1391.3,-0.58269,30.451,0.24002,supercritical,helium
602.18,3,2.3837,0.41952,1882.7,3141.3,24.582,3.1177,5.1908,1452,-0.57535,32.347,0.25482,supercritical,helium
652.18,3,2.2021,0.45411,2038.5,3400.8,24.996,3.1175,5.191,1510.3,-0.56841,34.2,0.26927,supercritical,helium
702.18,3,2.0463,0.4887,2194.3,3660.4,25.379,3.1174,5.1911,1566.5,-0.56185,36.015,0.28339,supercritical,helium
752.18,3,1.911,0.52329,2350.1,3920,25.736,3.1172,5.1912,1620.7,-0.55566,37.796,0.29723,supercritical,helium
802.18,3,1.7925,0.55788,2505.9,4179.5,26.071,3.1171,5.1913,1673.2,-0.54982,39.544,0.31079,supercritical,helium
852.18,3,1.6878,0.59248,2661.6,4439.1,26.384,3.117,5.1914,1724.1,-0.5443,41.262,0.32411,supercritical,helium
